STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ABW,Aruba,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,76.8178273507749,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AGO,Angola,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,2682.85528071113,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AIA,Anguilla,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,107.295828796853,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ALA,Aland Islands,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,5445.46491357386,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ALB,Albania,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,595.290562255442,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARE,United Arab Emirates,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,3324.84786547513,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,10972.1951280721,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ASM,American Samoa,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,194.533480354742,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ATG,Antigua and Barbuda,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,314.546218553983,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,72387.6353174072,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,1318.60168267044,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEL,Belgium,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,248.459188544315,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEN,Benin,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,360.230788145136,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BES,Bonaire (Neth.),UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,166.37652977022,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGD,Bangladesh,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,12658.5338897129,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,464.763543269832,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHR,Bahrain,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,554.567827019686,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHS,"Bahamas, The",UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,10313.2961874689,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BIH,Bosnia and Herzegovina,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,33.8174167004396,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLM,Saint-Barth̩lemy (Fr.),UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,59.5923188142266,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLZ,Belize,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,1747.84564751019,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BMU,Bermuda,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,168.470052837341,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRA,Brazil,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,47989.8867414906,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRB,Barbados,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,99.697579173313,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRN,Brunei Darussalam,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,454.740820128697,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BVT,Bouvet Island,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,44.0851073028289,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CAN,Canada,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,309679.774146476,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CCK,Cocos (Keeling) Islands (Aus.),UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,95.7480132697998,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHL,Chile,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,77521.591191869,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,36352.6073179604,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CIV,Cote d'Ivoire,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,1980.81679117098,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CMR,Cameroon,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,2654.26846210706,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COD,"Congo, Dem. Rep.",UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,625.887701511458,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COG,"Congo, Rep.",UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,370.60330104747,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COK,Cook Islands,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,439.278029773626,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COL,Colombia,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,8378.94510944928,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COM,Comoros,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,445.009199360013,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CPV,Cabo Verde,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,1098.81156364639,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,2268.96762960539,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUB,Cuba,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,14006.0681881841,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUW,Curacao,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,209.677629055042,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CXR,Christmas Island,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,71.6438853753892,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CYM,Cayman Islands,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,211.106696806285,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CYP,Cyprus,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,721.557433432213,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,4579.01265377577,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DJI,Djibouti,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,435.908041465756,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DMA,Dominica,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,154.416963756263,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DNK,Denmark,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,6216.24940117203,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DOM,Dominican Republic,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,1599.83417460356,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DZA,Algeria,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,1496.64884608818,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ECU,Ecuador,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,4904.33496034009,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EGY,"Egypt, Arab Rep.",UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,4369.2426532057,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ERI,Eritrea,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,3220.87804319439,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ESH,Western Sahara,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,1158.73836334663,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ESP,Spain,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_TOT_CST_LTH,Coverage: Total Coverage,UNEP_OPH_BFR_50,Buffer: 50km,_Z,Not Applicable,2023,7662.37223470653,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
